46.294.000;3.801;7.602
46.394.000;3.801;7.603
46.494.000;3.802;7.605
46.594.000;3.801;7.602
46.694.000;3.802;7.604
46.794.000;3.801;7.603
46.894.000;3.801;7.602
46.994.000;3.801;7.603
47.094.000;3.801;7.602
47.194.000;3.801;7.602
47.294.000;3.802;7.604
47.394.000;3.801;7.602
47.494.000;3.801;7.602
47.594.000;3.801;7.603
47.694.000;3.801;7.603
47.794.000;3.802;7.604
47.895.000;3.801;7.602
47.995.000;3.802;7.604
48.095.000;3.801;7.603
48.195.000;3.801;7.603
48.295.000;3.802;7.604
48.395.000;3.801;7.603
48.495.000;3.801;7.603
48.595.000;3.801;7.602
48.695.000;3.801;7.603
48.795.000;3.801;7.602
48.895.000;3.801;7.603
48.995.000;3.801;7.602
49.095.000;3.801;7.603
49.195.000;3.801;7.602
49.295.000;3.798;7.597
49.395.000;3.801;7.603
49.496.000;3.801;7.603
49.596.000;3.798;7.597
49.696.000;3.801;7.602
49.796.000;3.801;7.603
49.896.000;3.801;7.603
49.996.000;3.798;7.595
50.096.000;3.801;7.601
50.196.000;3.801;7.602
50.296.000;3.801;7.603
50.396.000;3.799;7.598
50.496.000;3.802;7.604
50.596.000;3.799;7.598
50.696.000;3.798;7.597
50.796.000;3.801;7.603
50.896.000;3.798;7.595
50.996.000;3.799;7.598
51.096.000;3.799;7.597
51.197.000;3.801;7.602
51.297.000;3.802;7.604
51.398.000;3.801;7.603
51.498.000;3.801;7.603
51.598.000;3.801;7.603
51.698.000;3.798;7.597
51.799.000;3.801;7.603
51.899.000;3.799;7.597
51.999.000;3.801;7.602
52.099.000;3.799;7.597
52.199.000;3.801;7.602
52.299.000;3.799;7.598
52.399.000;3.802;7.604
52.499.000;3.801;7.603
52.600.000;3.801;7.602
52.701.000;3.798;7.597
52.802.000;3.799;7.597
52.903.000;3.798;7.597
53.003.000;3.799;7.597
53.103.000;3.802;7.604
53.203.000;3.799;7.597
53.303.000;3.799;7.597
53.404.000;3.799;7.597
53.504.000;3.801;7.602
53.605.000;3.801;7.603
53.705.000;3.799;7.598
53.806.000;3.802;7.604
53.906.000;3.798;7.595
54.006.000;3.801;7.603
54.107.000;3.801;7.603
54.207.000;3.799;7.597
54.307.000;3.799;7.597
54.407.000;3.798;7.597
54.508.000;3.798;7.597
54.608.000;3.798;7.597
54.709.000;3.798;7.596
54.809.000;3.798;7.597
54.909.000;3.799;7.598
55.010.000;3.799;7.597
55.110.000;3.799;7.598
55.210.000;3.799;7.598
55.311.000;3.799;7.597
55.411.000;3.796;7.591
55.512.000;3.798;7.597
55.612.000;3.798;7.596
55.712.000;3.798;7.597
55.812.000;3.796;7.591
55.912.000;3.799;7.598
56.013.000;3.796;7.591
56.114.000;3.798;7.596
56.214.000;3.799;7.597
56.314.000;3.795;7.591
56.414.000;3.798;7.595
56.514.000;3.799;7.598
56.614.000;3.799;7.597
56.715.000;3.795;7.590
56.815.000;3.801;7.602
56.916.000;3.796;7.591
57.017.000;3.796;7.592
57.117.000;3.799;7.597
57.218.000;3.798;7.597
57.318.000;3.795;7.591
57.419.000;3.798;7.596
57.519.000;3.796;7.592
57.619.000;3.796;7.591
57.719.000;3.795;7.591
57.819.000;3.796;7.592
57.920.000;3.799;7.597
58.020.000;3.798;7.596
58.121.000;3.795;7.590
58.222.000;3.796;7.591
58.322.000;3.795;7.591
58.422.000;3.796;7.591
58.522.000;3.796;7.592
58.623.000;3.795;7.589
58.724.000;3.796;7.591
58.824.000;3.798;7.597
58.924.000;3.798;7.596
59.025.000;3.795;7.590
59.125.000;3.795;7.590
59.225.000;3.795;7.590
59.326.000;3.795;7.591
59.426.000;3.795;7.590
59.527.000;3.796;7.592
59.628.000;3.795;7.591
59.729.000;3.796;7.591
59.829.000;3.799;7.598
59.929.000;3.796;7.591
60.030.000;3.795;7.589
60.131.000;3.796;7.591
60.231.000;3.795;7.591
60.331.000;3.795;7.590
60.431.000;3.796;7.592
60.531.000;3.793;7.586
60.631.000;3.796;7.592
60.732.000;3.795;7.591
60.832.000;3.795;7.589
60.932.000;3.795;7.591
61.032.000;3.795;7.591
61.133.000;3.795;7.590
61.233.000;3.795;7.590
61.333.000;3.795;7.591
61.433.000;3.795;7.590
61.534.000;3.795;7.590
61.634.000;3.796;7.591
61.735.000;3.795;7.591
61.835.000;3.795;7.591
61.935.000;3.796;7.591
62.036.000;3.796;7.591
62.136.000;3.795;7.590
62.236.000;3.796;7.591
62.336.000;3.795;7.591
62.436.000;3.796;7.592
62.537.000;3.796;7.591
62.637.000;3.795;7.590
62.737.000;3.796;7.591
62.837.000;3.795;7.591
62.937.000;3.795;7.591
63.037.000;3.795;7.591
63.138.000;3.795;7.589
63.239.000;3.795;7.589
63.339.000;3.795;7.590
63.439.000;3.796;7.592
63.540.000;3.795;7.590
63.640.000;3.795;7.591
63.741.000;3.795;7.591
63.841.000;3.796;7.592
63.941.000;3.795;7.591
64.041.000;3.794;7.589
64.141.000;3.795;7.590
64.242.000;3.795;7.591
64.342.000;3.796;7.592
64.443.000;3.796;7.591
64.543.000;3.795;7.591
64.643.000;3.796;7.591
64.743.000;3.795;7.591
64.843.000;3.796;7.593
64.943.000;3.795;7.591
65.043.000;3.795;7.590
65.144.000;3.796;7.591
65.244.000;3.796;7.591
65.344.000;3.796;7.591
65.444.000;3.796;7.591
65.544.000;3.795;7.591
65.645.000;3.796;7.591
65.747.000;3.796;7.591
65.847.000;3.795;7.591
65.948.000;3.795;7.590
66.048.000;3.796;7.591
66.148.000;3.795;7.590
66.248.000;3.795;7.591
66.348.000;3.796;7.592
66.448.000;3.796;7.591
66.548.000;3.796;7.591
66.649.000;3.796;7.592
66.749.000;3.796;7.591
66.849.000;3.795;7.590
66.949.000;3.795;7.590
67.049.000;3.796;7.591
67.149.000;3.795;7.589
67.249.000;3.795;7.591
67.349.000;3.795;7.591
67.449.000;3.795;7.590
67.549.000;3.795;7.591
67.649.000;3.795;7.590
67.749.000;3.795;7.591
67.849.000;3.795;7.591
67.949.000;3.796;7.591
68.049.000;3.795;7.591
68.149.000;3.795;7.590
68.249.000;3.796;7.592
68.349.000;3.796;7.591
68.449.000;3.795;7.591
68.549.000;3.792;7.585
68.649.000;3.792;7.585
68.749.000;3.792;7.585
68.849.000;3.793;7.586
68.949.000;3.795;7.591
69.049.000;3.796;7.592
69.149.000;3.796;7.592
69.249.000;3.795;7.591
69.349.000;3.794;7.588
69.449.000;3.792;7.584
69.549.000;3.795;7.590
69.649.000;3.792;7.584
69.749.000;3.792;7.584
69.849.000;3.795;7.590
69.950.000;3.792;7.584
70.050.000;3.792;7.584
70.150.000;3.792;7.585
70.250.000;3.795;7.591
70.350.000;3.795;7.591
